race_id,Track,Driver,Lap Time,Starting Position,finished,aero,Power,grip,reliability,pit time,overtaking,defending,consistency,fuel_mgt,tire_mgt,wet_ability,wet qualifying,win,wet race laps,setup_id,BOOST,pit stops
861,Monaco,Sainz,33.188,15,3,73,88,63,66,3.54,100,90,48,96,52,76,FALSE,No,FALSE,6,,
860,Monaco,Sainz,32.919,8,7,73,88,63,66,3.54,100,90,48,96,52,76,FALSE,No,FALSE,6,,
860,Monaco,Kvyat,33.349,15,5,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,No,FALSE,6,,
859,Singapore,Verstappen,44.216,12,5,73,88,63,66,3.54,57,37,39,72,15,66,FALSE,Yes,FALSE,6,,
859,Singapore,Kvyat,43.301,5,1,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,Yes,FALSE,6,,
858,Singapore,Ricciardo,44.335,14,4,73,88,63,66,3.54,98,82,42,20,54,83,FALSE,No,TRUE,6,,
858,Singapore,Russell,44.297,13,2,73,88,63,66,3.54,58,75,62,73,75,87,FALSE,No,TRUE,6,,
857,Baku,Russell,35.978,10,1,73,88,63,66,3.54,58,75,62,73,75,87,FALSE,Yes,FALSE,6,,
857,Baku,Ricciardo,36.496,16,3,73,88,63,66,3.54,98,82,42,20,54,83,FALSE,Yes,FALSE,6,,
856,Monaco,Ricciardo,33.422,15,13,73,88,63,66,3.54,98,82,42,20,54,83,FALSE,No,TRUE,6,,
856,Monaco,Russell,33.255,13,6,73,88,63,66,3.54,58,75,62,73,75,87,FALSE,No,TRUE,6,,
855,Singapore,Norris,44.003,13,4,73,88,63,66,3.54,63,65,57,87,90,61,FALSE,No,FALSE,6,,
855,Singapore,Raikkonen,43.644,8,7,73,88,63,66,3.54,71,64,90,38,25,45,FALSE,No,FALSE,6,,
854,Baku,Raikkonen,35.81,12,4,73,88,63,66,3.54,71,64,90,38,25,45,FALSE,No,FALSE,6,,
854,Baku,Norris,35.694,10,2,73,88,63,66,3.54,63,65,57,87,90,61,FALSE,No,FALSE,6,,
853,Monaco,Raikkonen,32.912,11,5,73,88,63,66,3.54,71,64,90,38,25,45,FALSE,Yes,FALSE,6,,
853,Monaco,Norris,32.755,5,1,73,88,63,66,3.54,63,65,57,87,90,61,FALSE,Yes,FALSE,6,,
852,Monaco,Magnussen,32.775,9,7,73,88,63,66,3.54,79,96,36,88,68,79,FALSE,No,TRUE,6,,
852,Monaco,Kvyat,32.652,6,3,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,No,TRUE,6,,
851,Singapore,Magnussen,48.526,7,2,73,88,63,66,3.54,79,96,36,88,68,79,FALSE,No,FALSE,6,,
851,Singapore,Kvyat,49.819,14,0,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,No,FALSE,6,,
850,Baku,Kvyat,35.61,11,3,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,Yes,FALSE,6,,
850,Baku,Magnussen,35.507,8,1,73,88,63,66,3.54,79,96,36,88,68,79,FALSE,Yes,FALSE,6,,
849,Baku,Magnussen,35.889,11,3,73,88,63,66,3.54,79,96,36,88,68,79,FALSE,No,FALSE,6,,
849,Baku,Kvyat,36.075,15,6,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,No,FALSE,6,,
848,Monaco,Kvyat,33.3,14,0,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,Yes,TRUE,6,,
848,Monaco,Magnussen,32.755,6,1,73,88,63,66,3.54,79,96,36,88,68,79,FALSE,Yes,TRUE,6,,
847,Baku,Kvyat,36.508,20,6,73,88,63,66,3.54,67,81,42,62,87,88,FALSE,No,FALSE,6,,
847,Baku,Magnussen,35.703,10,1,73,88,63,66,3.54,79,96,36,88,68,79,FALSE,No,FALSE,6,,
846,Singapore,Kubica,45.036,17,3,73,88,63,66,3.54,90,66,32,36,84,67,FALSE,No,FALSE,6,,
846,Singapore,Hulkenberg,45.475,21,14,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,No,FALSE,6,,
845,Monaco,Hulkenberg,34.29,22,0,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,,FALSE,6,,
845,Monaco,Kubica,33.957,19,0,73,88,63,66,3.54,90,66,32,36,84,67,FALSE,,FALSE,6,,
844,Monaco,Hulkenberg,33.021,9,0,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,,FALSE,6,,
844,Monaco,Kubica,32.727,5,0,73,88,63,66,3.54,90,66,32,36,84,67,FALSE,,FALSE,6,,
843,Monaco,Kubica,33.418,17,0,73,88,63,66,3.54,90,66,32,36,84,67,FALSE,,FALSE,6,,
843,Monaco,Hulkenberg,33.044,9,0,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,,FALSE,6,,
842,Baku,Kubica,35.463,5,1,73,88,63,66,3.54,90,66,32,36,84,67,FALSE,No,FALSE,6,,
842,Baku,Hulkenberg,36.11,16,6,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,No,FALSE,6,,
841,Monaco,Kubica,35.863,12,2,73,88,63,66,3.54,90,66,32,36,84,67,FALSE,No,FALSE,6,,
841,Monaco,Hulkenberg,36.852,22,6,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,No,FALSE,6,,
840,Baku,Hamilton,35.552,7,2,73,88,63,66,3.54,92,54,53,60,70,100,FALSE,No,FALSE,6,,
840,Baku,Hulkenberg,37.111,21,3,73,88,63,66,3.54,64,72,24,12,70,61,FALSE,No,FALSE,6,,
839,Singapore,Giovinazzi,43.899,10,1,73,88,63,66,3.54,90,48,42,66,100,71,FALSE,Yes,FALSE,6,,
839,Singapore,Hamilton,44.45,16,9,73,88,63,66,3.54,92,54,53,60,70,100,FALSE,Yes,FALSE,6,,
838,Monaco,Giovinazzi,32.649,5,1,73,88,63,66,3.54,90,48,42,66,100,71,FALSE,Yes,FALSE,6,,
838,Monaco,Hamilton,33.279,16,6,73,88,63,66,3.54,92,54,53,60,70,100,FALSE,Yes,FALSE,6,,
837,Baku,Giovinazzi,36.445,15,3,73,88,63,66,3.54,90,48,42,66,100,71,FALSE,No,FALSE,6,,
837,Baku,Albon,36.712,20,6,73,88,63,66,3.54,54,37,45,70,42,67,FALSE,No,FALSE,6,,
836,Monaco,Giovinazzi,32.902,9,3,73,88,63,66,3.54,90,48,42,66,100,71,FALSE,Yes,TRUE,6,,
836,Monaco,Albon,33.927,22,7,73,88,63,66,3.54,54,37,45,70,42,67,FALSE,Yes,TRUE,6,,
835,Monaco,Albon,33.246,12,5,73,88,63,66,3.54,54,37,45,70,42,67,FALSE,Yes,FALSE,6,,
835,Monaco,Giovinazzi,33.438,14,4,73,88,63,66,3.54,90,48,42,66,100,71,FALSE,Yes,FALSE,6,,
834,Baku,Gasly,35.715,9,1,73,88,63,66,3.54,59,47,74,67,90,63,FALSE,Yes,FALSE,6,,
834,Baku,Bottas,35.511,7,2,73,88,63,66,3.54,43,33,95,92,95,41,FALSE,Yes,FALSE,6,,
833,Monaco,Bottas,32.823,8,2,73,88,63,66,3.54,43,33,95,92,95,41,FALSE,Yes,FALSE,6,,
833,Monaco,Gasly,32.808,7,6,73,88,63,66,3.54,59,47,74,67,90,63,FALSE,Yes,FALSE,6,,
832,Monaco,Gasly,33.21,16,2,73,88,63,66,3.54,59,47,74,67,90,63,FALSE,Yes,FALSE,6,,
832,Monaco,Bottas,32.822,6,1,73,88,63,66,3.54,43,33,95,92,95,41,FALSE,Yes,FALSE,6,,
831,Singapore,Gasly,43.745,10,4,73,88,63,66,3.54,59,47,74,67,90,63,FALSE,Yes,TRUE,6,,
831,Singapore,Bottas,43.47,7,3,73,88,63,66,3.54,43,33,95,92,95,41,FALSE,Yes,TRUE,6,,
830,Monaco,Gasly,32.931,13,6,72,87,58,75,2.84,59,47,74,67,90,63,FALSE,No,FALSE,7,,
830,Monaco,Bottas,32.831,10,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,No,FALSE,7,,
829,Singapore,Gasly,49.773,11,6,72,87,58,75,2.84,59,47,74,67,90,63,TRUE,No,FALSE,7,,
829,Singapore,Bottas,45.234,15,5,72,87,58,75,2.84,43,33,95,92,95,41,TRUE,No,FALSE,7,,
828,Baku,Bottas,35.511,8,6,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,No,FALSE,7,,
828,Baku,Gasly,35.63,12,8,72,87,58,75,2.84,59,47,74,67,90,63,FALSE,No,FALSE,7,,
827,Singapore,Gasly,43.85,11,3,72,87,58,75,2.84,59,47,74,67,90,63,FALSE,Yes,TRUE,7,,
827,Singapore,Bottas,43.437,8,2,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,TRUE,7,,
826,Baku,Bottas,35.516,6,2,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,No,FALSE,7,,
826,Baku,Albon,35.793,10,3,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,No,FALSE,7,,
825,Baku,Bottas,35.543,5,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
825,Baku,Albon,36.652,19,7,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,Yes,FALSE,7,,
824,Singapore,Bottas,43.478,8,2,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,No,FALSE,7,,
824,Singapore,Albon,44.169,13,7,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,No,FALSE,7,,
823,Singapore,Albon,44.009,11,4,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,Yes,FALSE,7,,
823,Singapore,Bottas,43.465,7,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
822,Monaco,Bottas,32.772,6,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
822,Monaco,Albon,33.195,11,3,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,Yes,FALSE,7,,
821,Monaco,Bottas,32.838,8,4,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,No,FALSE,7,,
821,Monaco,Albon,33.547,19,10,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,No,FALSE,7,,
820,Baku,Albon,35.896,13,5,72,87,58,75,2.84,54,37,45,70,42,67,FALSE,Yes,FALSE,7,,
820,Baku,Bottas,35.5,7,1,72,87,58,75,2.84,43,33,95,92,95,41,FALSE,Yes,FALSE,7,,
819,Singapore,Giovinazzi,43.434,16,4,72,87,58,75,2.84,90,48,42,66,100,71,TRUE,No,FALSE,7,,
819,Singapore,Grosjean,45.682,11,5,72,87,58,75,2.84,85,65,63,77,90,90,TRUE,No,FALSE,7,,
818,Singapore,Grosjean,43.254,5,1,72,87,58,75,2.84,85,65,63,77,90,90,FALSE,Yes,FALSE,7,,
818,Singapore,Giovinazzi,44.204,14,4,72,87,58,75,2.84,90,48,42,66,100,71,FALSE,Yes,FALSE,7,,
817,Baku,Grosjean,35.637,9,2,72,87,58,75,2.84,85,65,63,77,90,90,FALSE,Yes,FALSE,7,,
817,Baku,Giovinazzi,35.375,4,1,72,87,58,75,2.84,90,48,42,66,100,71,FALSE,Yes,FALSE,7,,
816,Monaco,Giovinazzi,33.558,17,5,72,87,58,75,2.84,90,48,42,66,100,71,FALSE,Yes,FALSE,7,,
816,Monaco,Grosjean,33.237,14,2,72,87,58,75,2.84,85,65,63,77,90,90,FALSE,Yes,FALSE,7,,
815,Singapore,Hamilton,43.709,10,9,72,87,58,75,2.84,92,54,53,60,70,100,FALSE,Yes,FALSE,7,,
815,Singapore,Hulkenberg,44.54,14,3,72,87,58,75,2.84,64,72,24,12,70,61,FALSE,Yes,FALSE,7,,
814,Monaco,Hulkenberg,33.073,10,3,72,87,58,75,2.84,64,72,24,12,70,61,FALSE,Yes,FALSE,7,,
814,Monaco,Hamilton,33.548,18,7,72,87,58,75,2.84,92,54,53,60,70,100,FALSE,Yes,FALSE,7,,
813,Baku,Hulkenberg,36.87,23,8,72,87,58,75,2.84,64,72,24,12,70,61,FALSE,No,FALSE,7,,
813,Baku,Hamilton,35.69,10,3,72,87,58,75,2.84,92,54,53,60,70,100,FALSE,No,FALSE,7,,
812,Singapore,Kvyat,43.696,9,5,72,87,58,75,2.84,67,81,42,62,87,88,FALSE,No,FALSE,7,,
812,Singapore,Kubica,43.795,11,3,72,87,58,75,2.84,90,66,32,36,84,67,FALSE,No,FALSE,7,,
811,Baku,Kvyat,35.849,11,1,72,87,58,75,2.84,67,81,42,62,87,88,FALSE,Yes,FALSE,7,,
811,Baku,Kubica,36.22,15,3,72,87,58,75,2.84,90,66,32,36,84,67,FALSE,Yes,FALSE,7,,
810,Monaco,Kubica,32.914,9,3,72,87,58,75,2.84,90,66,32,36,84,67,FALSE,Yes,FALSE,7,,
810,Monaco,Kvyat,33.518,17,5,72,87,58,75,2.84,67,81,42,62,87,88,FALSE,Yes,FALSE,7,,
809,Monaco,Kubica,33.548,16,12,72,87,58,75,2.84,90,66,32,36,84,67,FALSE,No,TRUE,7,,
809,Monaco,Kvyat,33.341,12,4,72,87,58,75,2.84,67,81,42,62,87,88,FALSE,No,TRUE,7,,
808,Baku,Kvyat,36.078,13,4,72,87,58,75,2.84,67,81,42,62,87,88,FALSE,No,FALSE,7,,
808,Baku,Kubica,36.88,23,9,72,87,58,75,2.84,90,66,32,36,84,67,FALSE,No,FALSE,7,,
807,Baku,Magnussen,36.199,17,2,72,87,58,75,2.84,79,96,36,88,68,79,FALSE,Yes,FALSE,7,,
807,Baku,Norris,36.221,18,4,72,87,58,75,2.84,63,65,57,87,90,61,FALSE,Yes,FALSE,7,,
806,Singapore,Magnussen,43.822,11,1,72,87,58,75,2.84,79,96,36,88,68,79,FALSE,Yes,FALSE,7,,
806,Singapore,Norris,44.012,13,3,72,87,58,75,2.84,63,65,57,87,90,61,FALSE,Yes,FALSE,7,,
805,Monaco,Magnussen,33.132,13,3,72,87,58,75,2.84,79,96,36,88,68,79,FALSE,No,FALSE,7,,
805,Monaco,Norris,33.285,17,14,72,87,58,75,2.84,63,65,57,87,90,61,FALSE,No,FALSE,7,,
804,Baku,Ricciardo,35.658,8,2,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,Yes,FALSE,7,,
804,Baku,Raikkonen,35.674,9,3,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,Yes,FALSE,7,,
803,Singapore,Ricciardo,45.229,12,1,72,87,58,75,2.84,98,82,42,20,54,83,TRUE,Yes,FALSE,7,,
803,Singapore,Raikkonen,45.454,11,5,72,87,58,75,2.84,71,64,90,38,25,45,TRUE,Yes,FALSE,7,,
802,Singapore,Raikkonen,43.705,9,4,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,No,FALSE,7,,
802,Singapore,Ricciardo,44.843,18,10,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,No,FALSE,7,,
801,Monaco,Ricciardo,32.938,10,8,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,Yes,TRUE,7,,
801,Monaco,Raikkonen,32.911,9,6,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,Yes,TRUE,7,,
800,Singapore,Raikkonen,43.568,12,9,72,87,58,75,2.84,71,64,90,38,25,45,TRUE,No,FALSE,7,,
800,Singapore,Ricciardo,45.37,15,4,72,87,58,75,2.84,98,82,42,20,54,83,TRUE,No,FALSE,7,,
799,Singapore,Raikkonen,43.817,9,2,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,No,TRUE,7,,
799,Singapore,Ricciardo,44.148,12,4,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,No,TRUE,7,,
798,Singapore,Ricciardo,44.45,16,4,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,Yes,TRUE,7,,
798,Singapore,Raikkonen,43.672,9,2,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,Yes,TRUE,7,,
797,Monaco,Ricciardo,37.449,8,1,72,87,58,75,2.84,98,82,42,20,54,83,TRUE,Yes,FALSE,7,,
797,Monaco,Raikkonen,37.594,12,4,72,87,58,75,2.84,71,64,90,38,25,45,TRUE,Yes,FALSE,7,,
796,Monaco,Ricciardo,32.898,8,1,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,Yes,FALSE,7,,
796,Monaco,Raikkonen,32.94,10,4,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,Yes,FALSE,7,,
795,Singapore,Ricciardo,44.141,16,9,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,No,FALSE,7,,
795,Singapore,Raikkonen,43.759,11,3,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,No,FALSE,7,,
794,Singapore,Ricciardo,43.591,9,3,72,87,58,75,2.84,98,82,42,20,54,83,FALSE,No,FALSE,7,,
794,Singapore,Raikkonen,43.807,12,8,72,87,58,75,2.84,71,64,90,38,25,45,FALSE,No,FALSE,7,,
793,Baku,Stroll,36.209,14,3,72,87,58,75,2.84,67,54,39,62,72,42,FALSE,Yes,FALSE,7,,
793,Baku,Russell,35.432,5,2,72,87,58,75,2.84,58,75,62,73,75,87,FALSE,Yes,FALSE,7,,
792,Singapore,Stroll,44.597,19,6,72,87,58,75,2.84,67,54,39,62,72,42,FALSE,Yes,FALSE,7,,
792,Singapore,Russell,44.03,12,1,72,87,58,75,2.84,58,75,62,73,75,87,FALSE,Yes,FALSE,7,,
791,Monaco,Stroll,33.045,12,5,72,87,58,75,2.84,67,54,39,62,72,42,FALSE,Yes,FALSE,7,,
791,Monaco,Russell,33.389,16,3,72,87,58,75,2.84,58,75,62,73,75,87,FALSE,Yes,FALSE,7,,
790,Singapore,Russell,43.696,11,5,72,87,58,75,2.84,58,75,62,73,75,87,FALSE,No,FALSE,7,,
790,Singapore,Stroll,43.823,13,2,72,87,58,75,2.84,67,54,39,62,72,42,FALSE,No,FALSE,7,,
789,Monaco,Vettel,32.726,6,3,72,87,58,75,2.84,68,92,58,79,80,43,FALSE,Yes,TRUE,7,,
789,Monaco,Verstappen,33.67,17,9,72,87,58,75,2.84,57,37,39,72,15,66,FALSE,Yes,TRUE,7,,
788,Baku,Verstappen,36.024,14,6,72,87,58,75,2.84,57,37,39,72,15,66,FALSE,Yes,FALSE,7,,
788,Baku,Vettel,35.508,5,1,72,87,58,75,2.84,68,92,58,79,80,43,FALSE,Yes,FALSE,7,,
787,Baku,Verstappen,36.758,22,7,72,87,58,75,2.84,57,37,39,72,15,66,FALSE,No,FALSE,7,,
787,Baku,Vettel,35.491,6,4,72,87,58,75,2.84,68,92,58,79,80,43,FALSE,No,FALSE,7,,
786,Singapore,Verstappen,44.466,16,5,72,87,58,75,2.84,57,37,39,72,15,66,FALSE,No,FALSE,7,,
786,Singapore,Vettel,43.91,11,2,72,87,58,75,2.84,68,92,58,79,80,43,FALSE,No,FALSE,7,,
785,Baku,Verstappen,36.709,20,5,72,87,58,75,2.84,57,37,39,72,15,66,FALSE,Yes,FALSE,7,,
785,Baku,Vettel,35.949,11,1,72,87,58,75,2.84,68,92,58,79,80,43,FALSE,Yes,FALSE,7,,
784,Baku,Verstappen,36.049,12,4,72,87,58,75,2.84,57,37,39,72,15,66,FALSE,Yes,FALSE,7,,
784,Baku,Vettel,35.055,13,1,72,87,58,75,2.84,68,92,58,79,80,43,FALSE,Yes,FALSE,7,,
783,Singapore,Verstappen,44.726,19,5,69,90,65,68,3.18,57,37,39,72,15,66,FALSE,Yes,FALSE,8,,
783,Singapore,Vettel,43.921,13,3,69,90,65,68,3.18,68,92,58,79,80,43,FALSE,Yes,FALSE,8,,
782,Singapore,Vettel,43.539,7,2,69,90,65,68,3.18,68,92,58,79,80,43,FALSE,Yes,FALSE,8,,
782,Singapore,Verstappen,44.622,17,6,69,90,65,68,3.18,57,37,39,72,15,66,FALSE,Yes,FALSE,8,,
781,Baku,Vettel,35.504,5,2,69,90,65,68,3.18,68,92,58,79,80,43,FALSE,No,FALSE,8,,
781,Baku,Verstappen,36.945,23,6,69,90,65,68,3.18,57,37,39,72,15,66,FALSE,No,FALSE,8,,
780,Monaco,Verstappen,33.069,9,3,69,90,65,68,3.18,57,37,39,72,15,66,FALSE,Yes,FALSE,8,,
780,Monaco,Vettel,32.825,7,2,69,90,65,68,3.18,68,92,58,79,80,43,FALSE,Yes,FALSE,8,,
779,Singapore,Russell,43.618,10,4,69,90,65,68,3.18,58,75,62,73,75,87,FALSE,Yes,FALSE,8,,
779,Singapore,Stroll,44.548,20,6,69,90,65,68,3.18,67,54,39,62,72,42,FALSE,Yes,FALSE,8,,
778,Monaco,Russell,33.232,15,9,69,90,65,68,3.18,58,75,62,73,75,87,FALSE,No,FALSE,8,,
778,Monaco,Stroll,33.693,18,10,69,90,65,68,3.18,67,54,39,62,72,42,FALSE,No,FALSE,8,,
777,Baku,Stroll,36.79,20,2,69,90,65,68,3.18,67,54,39,62,72,42,FALSE,Yes,FALSE,8,,
777,Baku,Russell,36.117,11,3,69,90,65,68,3.18,58,75,62,73,75,87,FALSE,Yes,FALSE,8,,
776,Monaco,Stroll,33.79,22,10,69,90,65,68,3.18,67,54,39,62,72,42,FALSE,Yes,FALSE,8,,
776,Monaco,Russell,33.122,11,3,69,90,65,68,3.18,58,75,62,73,75,87,FALSE,Yes,FALSE,8,,
775,Monaco,Raikkonen,32.941,8,3,69,90,65,68,3.18,71,64,90,38,25,45,FALSE,Yes,FALSE,8,,
775,Monaco,Russell,33.107,10,2,69,90,65,68,3.18,58,75,62,73,75,87,FALSE,Yes,FALSE,8,,
774,Baku,Raikkonen,35.8,9,1,69,90,65,68,3.18,71,64,90,38,25,45,FALSE,Yes,FALSE,8,,
774,Baku,Russell,35.83,11,2,69,90,65,68,3.18,58,75,62,73,75,87,FALSE,Yes,FALSE,8,,
773,Monaco,Raikkonen,33.071,11,10,69,90,65,68,3.18,71,64,90,38,25,45,FALSE,No,FALSE,8,,
773,Monaco,Norris,32.885,8,2,69,90,65,68,3.18,63,65,57,87,90,61,FALSE,No,FALSE,8,,
772,Singapore,Raikkonen,43.745,14,4,69,90,65,68,3.18,71,64,90,38,25,45,FALSE,Yes,FALSE,8,,
772,Singapore,Norris,43.312,4,1,69,90,65,68,3.18,63,65,57,87,90,61,FALSE,Yes,FALSE,8,,
771,Baku,Hulkenberg,36.808,17,6,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,No,FALSE,8,,
771,Baku,Norris,35.534,5,1,69,90,65,68,3.18,63,65,57,87,90,61,FALSE,No,FALSE,8,,
770,Monaco,Hulkenberg,33.347,13,5,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,No,FALSE,8,,
770,Monaco,Norris,33.403,14,7,69,90,65,68,3.18,63,65,57,87,90,61,FALSE,No,FALSE,8,,
769,Monaco,Norris,33.424,13,2,69,90,65,68,3.18,63,65,57,87,90,61,FALSE,No,FALSE,8,,
769,Monaco,Hulkenberg,33.797,18,9,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,No,FALSE,8,,
768,Singapore,Kubica,44.288,17,3,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,Yes,TRUE,8,,
768,Singapore,Hulkenberg,45.218,23,5,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,Yes,TRUE,8,,
767,Singapore,Hulkenberg,43.496,18,6,69,90,65,68,3.18,64,72,24,12,70,61,TRUE,Yes,FALSE,8,,
767,Singapore,Kubica,46.49,9,5,69,90,65,68,3.18,90,66,32,36,84,67,TRUE,Yes,FALSE,8,,
766,Monaco,Hulkenberg,33.242,14,6,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,No,FALSE,8,,
766,Monaco,Kubica,33.999,21,8,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,No,FALSE,8,,
765,Monaco,Kubica,33.092,10,1,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,Yes,FALSE,8,,
765,Monaco,Hulkenberg,33.761,20,13,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,Yes,FALSE,8,,
764,Monaco,Hulkenberg,33.782,20,7,69,90,65,68,3.18,64,72,24,12,70,61,FALSE,No,FALSE,8,,
764,Monaco,Kubica,33.948,24,13,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,No,FALSE,8,,
763,Monaco,Kubica,33.196,12,4,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,Yes,FALSE,8,,
763,Monaco,Kvyat,32.666,5,2,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,Yes,FALSE,8,,
762,Baku,Kvyat,36.094,16,3,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,Yes,FALSE,8,,
762,Baku,Kubica,35.937,11,1,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,Yes,FALSE,8,,
761,Bahrain,Kubica,36.319,18,6,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,No,FALSE,8,,
761,Bahrain,Kvyat,35.545,7,2,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,No,FALSE,8,,
760,Baku,Kubica,36.517,17,3,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,No,FALSE,8,,
760,Baku,Kvyat,36.375,13,2,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,No,FALSE,8,,
759,Baku,Kvyat,35.949,11,5,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,Yes,FALSE,8,,
759,Baku,Kubica,35.789,9,1,69,90,65,68,3.18,90,66,32,36,84,67,FALSE,Yes,FALSE,8,,
758,Baku,Albon,36.844,21,2,69,90,65,68,3.18,54,37,45,70,42,67,FALSE,Yes,FALSE,8,,
758,Baku,Giovinazzi,35.673,9,1,69,90,65,68,3.18,90,48,42,66,100,71,FALSE,Yes,FALSE,8,,
757,Singapore,Giovinazzi,45.776,15,2,69,90,65,68,3.18,90,48,42,66,100,71,TRUE,Yes,TRUE,8,,
757,Singapore,Albon,45.737,19,5,69,90,65,68,3.18,54,37,45,70,42,67,TRUE,Yes,TRUE,8,,
756,Singapore,Giovinazzi,44.623,19,4,69,90,65,68,3.18,90,48,42,66,100,71,FALSE,Yes,FALSE,8,,
756,Singapore,Albon,43.982,11,1,69,90,65,68,3.18,54,37,45,70,42,67,FALSE,Yes,FALSE,8,,
755,Monaco,Albon,33.016,10,6,69,90,65,68,3.18,54,37,45,70,42,67,FALSE,Yes,FALSE,8,,
755,Monaco,Giovinazzi,33.138,12,2,69,90,65,68,3.18,90,48,42,66,100,71,FALSE,Yes,FALSE,8,,
754,Baku,Kvyat,35.674,9,4,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,Yes,FALSE,8,,
754,Baku,Gasly,35.611,8,2,69,90,65,68,3.18,59,47,74,67,90,63,FALSE,Yes,FALSE,8,,
753,Monaco,Gasly,33.003,11,7,69,90,65,68,3.18,59,47,74,67,90,63,FALSE,No,FALSE,8,,
753,Monaco,Kvyat,33.225,15,9,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,No,FALSE,8,,
752,Mexico,Kvyat,33.446,18,7,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,No,FALSE,8,,
752,Mexico,Gasly,33.163,12,2,69,90,65,68,3.18,59,47,74,67,90,63,FALSE,No,FALSE,8,,
751,Monaco,Kvyat,38.91,4,1,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,Yes,FALSE,8,,
751,Monaco,Gasly,37.62,12,3,69,90,65,68,3.18,59,47,74,67,90,63,FALSE,Yes,FALSE,8,,
750,Singapore,Gasly,44.042,11,5,69,90,65,68,3.18,59,47,74,67,90,63,FALSE,No,FALSE,8,,
750,Singapore,Kvyat,43.696,10,3,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,No,FALSE,8,,
749,Monaco,Kvyat,33.637,17,7,69,90,65,68,3.18,67,81,42,62,87,88,FALSE,No,FALSE,8,,
749,Monaco,Gasly,32.884,10,5,69,90,65,68,3.18,59,47,74,67,90,63,FALSE,No,FALSE,8,,
